ANT_1000_East_A-Ap.geojson,ATL03_20181227120443_13720112_006_02.h5,753785.090,0.000,27987209,0
ANT_1000_East_A-Ap.geojson,ATL03_20181227211704_13780110_006_02.h5,190650.898,0.000,1144632,0
ANT_1000_East_A-Ap.geojson,ATL03_20181227225122_13790110_006_02.h5,632782.324,3261.000,3990850,18187
ANT_1000_East_A-Ap.geojson,ATL03_20181228100448_13860112_006_02.h5,811902.147,0.000,30684020,0
ANT_1000_East_A-Ap.geojson,ATL03_20181228113906_13870112_006_02.h5,671472.646,0.000,24879805,0
ANT_1000_East_A-Ap.geojson,ATL03_20181228222544_00070210_006_02.h5,928249.112,0.000,1767697,0
ANT_1000_East_A-Ap.geojson,ATL03_20181229111327_00150212_006_02.h5,996600.751,0.000,30007474,0
ANT_1000_East_A-Ap.geojson,ATL03_20181229220005_00220210_006_02.h5,982041.499,0.000,1619615,0
ANT_1000_East_A-Ap.geojson,ATL03_20181229233422_00230210_006_02.h5,1561824.759,0.000,4786281,0
ANT_1000_East_A-Ap.geojson,ATL03_20181230104748_00300212_006_02.h5,1174467.168,0.000,33873282,0
ANT_1000_East_A-Ap.geojson,ATL03_20181230122206_00310212_006_02.h5,1453016.387,0.000,38800619,0
ANT_1000_East_A-Ap.geojson,ATL03_20181230213426_00370210_006_02.h5,1162552.562,0.000,2844801,0
ANT_1000_East_A-Ap.geojson,ATL03_20181230230844_00380210_006_02.h5,841931.553,0.000,4292838,0
ANT_1000_East_A-Ap.geojson,ATL03_20181231102210_00450212_006_02.h5,1049501.267,0.000,29961492,0
ANT_1000_East_A-Ap.geojson,ATL03_20181231115627_00460212_006_02.h5,868611.428,0.000,34848411,0
ANT_1000_East_A-Ap.geojson,ATL03_20181231210848_00520210_006_02.h5,813064.961,0.000,1797903,0
ANT_1000_East_A-Ap.geojson,ATL03_20181231224305_00530210_006_02.h5,710888.964,0.000,1688588,0
ANT_1000_East_A-Ap.geojson,ATL03_20190101095631_00600212_006_02.h5,1004999.344,0.000,34916538,0
ANT_1000_East_A-Ap.geojson,ATL03_20190101113049_00610212_006_02.h5,640888.160,0.000,29408782,0
ANT_1000_East_A-Ap.geojson,ATL03_20190101221726_00680210_006_02.h5,893418.466,0.000,2976395,0
ANT_1000_East_A-Ap.geojson,ATL03_20190102110509_00760212_006_02.h5,1094834.255,0.000,31893699,0
ANT_1000_East_A-Ap.geojson,ATL03_20190102215147_00830210_006_02.h5,1160759.284,0.000,2468016,0
ANT_1000_East_A-Ap.geojson,ATL03_20190102232605_00840210_006_02.h5,1194455.310,0.000,8820674,0
ANT_1000_East_A-Ap.geojson,ATL03_20190103103930_00910212_006_02.h5,1198731.754,0.000,34116038,0
ANT_1000_East_A-Ap.geojson,ATL03_20190103121347_00920212_006_02.h5,1382063.065,0.000,46621006,0
ANT_1000_East_A-Ap.geojson,ATL03_20190103212608_00980210_006_02.h5,1152130.802,0.000,3430489,0
ANT_1000_East_A-Ap.geojson,ATL03_20190103230025_00990210_006_02.h5,953650.321,0.000,2913189,0
ANT_1000_East_A-Ap.geojson,ATL03_20190104101351_01060212_006_02.h5,1107545.095,0.000,32850083,0
ANT_1000_East_A-Ap.geojson,ATL03_20190104114808_01070212_006_02.h5,881001.762,0.000,25026187,0
ANT_1000_East_A-Ap.geojson,ATL03_20190104210028_01130210_006_02.h5,1182291.504,0.000,5585349,0
ANT_1000_East_A-Ap.geojson,ATL03_20190104223446_01140210_006_02.h5,814318.467,0.000,3527827,0
ANT_1000_East_A-Ap.geojson,ATL03_20190105094811_01210212_006_02.h5,1106385.098,0.000,37785088,0
ANT_1000_East_A-Ap.geojson,ATL03_20190105112228_01220212_006_02.h5,838767.476,0.000,25732192,0
ANT_1000_East_A-Ap.geojson,ATL03_20190105220906_01290210_006_02.h5,1127784.609,0.000,5579468,0
ANT_1000_East_A-Ap.geojson,ATL03_20190106105649_01370212_006_02.h5,1066386.977,0.000,30397489,0
ANT_1000_East_A-Ap.geojson,ATL03_20190106214326_01440210_006_02.h5,1153332.486,570.000,10755157,3268
ANT_1000_East_A-Ap.geojson,ATL03_20190106231743_01450210_006_02.h5,1120480.378,0.000,3760052,0
ANT_1000_East_A-Ap.geojson,ATL03_20190107103110_01520212_006_02.h5,1183635.604,0.000,30348543,0
ANT_1000_East_A-Ap.geojson,ATL03_20190107120527_01530212_006_02.h5,1045976.412,0.000,28617259,0
ANT_1000_East_A-Ap.geojson,ATL03_20190107211747_01590210_006_02.h5,1112043.462,0.000,2074584,0
ANT_1000_East_A-Ap.geojson,ATL03_20190107225204_01600210_006_02.h5,1066167.409,2919.000,8295090,17240
ANT_1000_East_A-Ap.geojson,ATL03_20190108100530_01670212_006_02.h5,1119730.738,0.000,33307124,0
ANT_1000_East_A-Ap.geojson,ATL03_20190108113947_01680212_006_02.h5,1099976.757,0.000,30764649,0
ANT_1000_East_A-Ap.geojson,ATL03_20190108205207_01740210_006_02.h5,1198792.190,31095.000,8954078,213626
ANT_1000_East_A-Ap.geojson,ATL03_20190108222624_01750210_006_02.h5,919682.141,0.000,4409931,0
ANT_1000_East_A-Ap.geojson,ATL03_20190109093950_01820212_006_02.h5,1258374.480,0.000,43655388,0
ANT_1000_East_A-Ap.geojson,ATL03_20190109111407_01830212_006_02.h5,764468.003,0.000,19454335,0
ANT_1000_East_A-Ap.geojson,ATL03_20190109220044_01900210_006_02.h5,1246704.361,0.000,2248826,0
ANT_1000_East_A-Ap.geojson,ATL03_20190110104827_01980212_006_02.h5,1029868.638,0.000,36003448,0
ANT_1000_East_A-Ap.geojson,ATL03_20190110213504_02050210_006_02.h5,1114990.980,0.000,4444558,0
ANT_1000_East_A-Ap.geojson,ATL03_20190110230921_02060210_006_02.h5,855328.778,0.000,3898969,0
ANT_1000_East_A-Ap.geojson,ATL03_20190111102247_02130212_006_02.h5,1011766.241,0.000,29560063,0
ANT_1000_East_A-Ap.geojson,ATL03_20190111115704_02140212_006_02.h5,1111328.014,0.000,34824315,0
ANT_1000_East_A-Ap.geojson,ATL03_20190111210924_02200210_006_02.h5,1095837.122,0.000,1949782,0
ANT_1000_East_A-Ap.geojson,ATL03_20190111224341_02210210_006_02.h5,1265973.505,3428.000,3128133,17190
ANT_1000_East_A-Ap.geojson,ATL03_20190112095707_02280212_006_02.h5,1114625.077,0.000,31174499,0
ANT_1000_East_A-Ap.geojson,ATL03_20190112113124_02290212_006_02.h5,1168059.156,0.000,23103495,0
ANT_1000_East_A-Ap.geojson,ATL03_20190112204344_02350210_006_02.h5,1248806.634,0.000,3675084,0
ANT_1000_East_A-Ap.geojson,ATL03_20190112221801_02360210_006_02.h5,824591.744,0.000,2474015,0
ANT_1000_East_A-Ap.geojson,ATL03_20190113093126_02430212_006_02.h5,1162656.527,0.000,30359527,0
ANT_1000_East_A-Ap.geojson,ATL03_20190113110544_02440212_006_02.h5,916928.158,0.000,31447420,0
ANT_1000_East_A-Ap.geojson,ATL03_20190113215221_02510210_006_02.h5,1021721.441,0.000,1917737,0
